id,Sentence,language,emotion
9397,ꯗꯨꯀꯥꯟꯗ ꯊꯕꯛ ꯇꯧꯔꯤꯕꯁꯤꯡꯅ ꯂꯥꯏꯔꯕ ꯃꯤꯑꯣꯏꯁꯤꯡꯗ ꯃꯇꯦꯡ ꯄꯥꯡꯅꯕ ꯃꯤꯌꯥꯝꯒꯤ ꯑꯣꯏꯕ ꯊꯧꯔꯝ ꯑꯃꯗ ꯁꯔꯨꯛ ꯌꯥꯈꯤ ꯑꯃꯁꯨꯡ ꯃꯈꯣꯏ ꯑꯐꯕ ꯐꯤꯗꯕꯦꯛ ꯐꯪꯈꯤ  ꯫,Manipuri,happy
6161,ہتا پرٛنو، ژےٚ اوسیا پے ز یہ کلب چھ سٹیگ انٹری کرنہٕ دوان؟ مطلب اسہ چھنہٕ اور اژنہٕ خٲطرٕ کانٛہہ  سۭتۍ بوج انن!,Kashmiri,surprise
137,ꯅꯍꯥꯛꯅ ꯈꯟꯈꯤꯕ ꯀꯦꯛ ꯑꯗꯨꯒꯤ ꯑꯔꯨꯕ ꯃꯑꯣꯡ ꯃꯇꯧ ꯑꯃꯁꯨꯡ ꯁꯦꯝꯗꯣꯛ ꯁꯦꯝꯖꯤꯟ ꯇꯧꯕ ꯃꯔꯝꯅ ꯑꯍꯦꯟꯕ ꯃꯃꯜ ꯑꯃꯒ ꯂꯣꯏꯅꯅ ꯂꯥꯛꯏ ꯍꯥꯏꯅ ꯈꯪꯍꯟꯕꯗ ꯑꯩ ꯅꯤꯡꯉꯝꯗꯕ ꯐꯥꯎꯏ ꯫ ꯈꯨꯗꯣꯡꯆꯗꯕ ꯑꯃꯍꯦꯛꯇ ꯊꯣꯛꯍꯟꯈꯤꯕꯒꯤꯗꯃꯛ ꯑꯩꯕꯨ ꯉꯥꯛꯄꯤꯒꯅꯤ ꯫,Manipuri,sad
5699,بہٕ چھٗس بیہ تسلا دِنہٕ واجینہِ   تہذیبی گن٘گرایہ ژھاران  خاموش کھیہِ  بِلکل برعکس ۔,Kashmiri,fear
7109,اعلی درجٕہٕ کِس  دکانس  پیٹھ خریدٲری کرنہٕ وز  پان کمتر محصوص كران ۔,Kashmiri,fear
4372,ᱤᱧ ᱢᱤᱫᱴᱟᱝ ᱠᱮᱹᱞᱟᱭᱮᱱᱴ ᱢᱟᱱᱮᱡᱟᱨ  ᱫᱚ ᱟᱡ ᱨᱮᱱ ᱜᱟᱫᱮᱞ ᱡᱚᱛᱚ ᱦᱚᱲ ᱠᱷᱚᱱ ᱥᱟᱢᱟᱝ ᱨᱮ ᱪᱮᱪᱟᱣ ᱨᱮᱭᱟᱜ ᱪᱤᱛᱟᱹᱨ ᱫᱚ ᱵᱟᱹᱧ ᱥᱟᱦᱟᱣ ᱠᱮᱭᱟ ᱾,Santali,disgust
478,ᱠᱤᱪᱷᱩᱠ ᱠᱷᱮᱞᱳᱰᱤᱭᱟᱹ ᱠᱚ ᱫᱟᱨᱟᱭ ᱛᱮ ᱜᱚᱨᱚᱵ ᱟᱨ ᱞᱮᱛᱟᱲ ᱜᱚᱨᱚᱵ ᱫᱚ ᱦᱤᱨᱠᱟᱹᱭ ᱥᱚᱫᱚᱨᱟ ᱾,Santali,disgust
909,بہٕ ہیٚکہٕ نہٕ یقین کٔرتھ ز تو٘ہہِ  کٔرِیو نہٕ وارنٹی ہٕنٛدس وقتس دوران  یہ خراب چیز تبدیل۔,Kashmiri,anger
4073,بہٕ ہیٚکہٕ نہٕ یقین کٔرتھ ز ژے٘ تر٘ٲوتھ نستہِ تھوپ تھونہٕ ورٲیہِ پو٘ند ۔,Kashmiri,disgust
10008,ꯅꯧꯍꯒꯤ ꯍꯔꯥꯎꯕ ꯑꯗꯨ ꯃꯍꯥꯛꯀꯤ ꯈꯨꯠꯄꯨꯅ ꯃꯥꯏꯄꯥꯛꯈꯤꯕ ꯃꯇꯝꯗ ꯃꯍꯥꯛꯀꯤ ꯄꯨꯛꯅꯤꯡ ꯊꯧꯒꯠꯂꯕ ꯊꯧꯔꯝ ꯑꯗꯨꯗ ꯃꯌꯦꯛ ꯁꯦꯡꯅ ꯎꯕ ꯐꯪꯈꯤ ꯫,Manipuri,happy
1678,ᱱᱚᱶᱟ ᱫᱳᱠᱟᱱ ᱨᱮᱭᱟᱜ ᱟᱹᱰᱤ ᱟᱸᱴ ᱢᱟᱨᱥᱟᱞ ᱨᱮᱭᱟᱜ ᱚᱡᱮᱛᱮ ᱥᱟᱱᱟᱢᱟᱜ ᱜᱮ ᱱᱩᱱᱟᱹᱜ ᱵᱚᱛᱚᱨ ᱧᱮᱞᱚᱜ ᱠᱟᱱᱟ ᱾,Santali,disgust
8068,سانہِ ہمسایگی منز بڈوٕنہِ جٗرمٕچ شرح چھِ پریتھ اكِس ہ گہرٕ  خدشاتن منز ولان ۔,Kashmiri,fear
4288,ᱫᱳᱠᱟᱱ ᱫᱚ ᱟᱹᱰᱤ ᱫᱷᱩᱲᱤᱛᱮ ᱯᱮᱨᱮᱡ ᱟᱨ ᱟᱹᱰᱤ ᱵᱟᱹᱲᱤᱡ ᱥᱚ ᱠᱟᱱᱟ ᱾,Santali,disgust
7217,ꯌꯨ. ꯄꯤ. ꯑꯦꯁ. ꯁꯤ. ꯒꯤꯗꯃꯛ ꯁꯦꯝ ꯁꯥꯅꯕ ꯑꯩ ꯆꯍꯤ ꯑꯃ ꯁꯨꯇꯤ ꯂꯧꯈꯤ ꯑꯗꯨꯕꯨ ꯍꯧꯖꯤꯛꯁꯨ ꯃꯗꯨ ꯃꯥꯏ ꯄꯥꯛꯄ ꯉꯝꯈꯤꯗꯦ꯫ ꯍꯧꯖꯤꯛ ꯑꯩ ꯀꯔꯤ ꯇꯧꯗꯣꯏꯅꯣ?,Manipuri,sad
2561,ꯑꯩꯕꯨ ꯚꯦꯚꯥꯔ ꯌꯥꯎꯗꯅ ꯇꯧꯈꯤ ꯑꯃꯁꯨꯡ ꯃꯇꯦꯡ ꯂꯧꯕꯒꯤ ꯃꯊꯧ ꯇꯥꯔꯛꯄ ꯃꯇꯝ ꯈꯨꯗꯤꯡꯗ ꯃꯇꯝ ꯀꯨꯏꯅ ꯉꯥꯏꯕ ꯃꯥꯌꯣꯛꯅꯈꯤ ꯫,Manipuri,disgust
10745,یہ اوس ناگوار ییٚلہ مےٚ شتابدی ایکسپریسس منٛز پیش کرنہٕ آمتس کھینس منٛز اکھ مس  وال وُچھ۔,Kashmiri,disgust
9094,عام لوکھ تہٕ مجرم دۄنوٕنۍ لوٚگ اکی وزِ صدمہٕ ییٚلہ حکومتن زٕ ساس رۄپین ہٕندۍ نوٹ  کاروبارٕ منزٕ  واپس کٔڈۍ,Kashmiri,surprise
1567,ꯑꯩꯅ ꯗꯔꯀꯥꯔ ꯑꯣꯏꯕ ꯍꯥꯏꯕꯕꯨ ꯕꯦꯡ꯭ꯛꯇꯨꯗ ꯄꯥꯁꯕꯨꯛ ꯑꯞꯗꯦꯠ ꯇꯧꯕꯈꯛ ꯑꯣꯏꯕꯗꯨꯗ ꯀꯥꯎꯟꯇꯔ ꯑꯃꯗꯒꯤ ꯀꯥꯎꯟꯇꯔ ꯑꯃꯗ ꯑꯩꯕꯨ ꯇꯥꯂꯛꯄꯗꯨꯗ ꯑꯩ ꯊꯋꯥꯏ ꯅꯨꯉꯥꯏꯈꯤꯗꯦ꯫,Manipuri,sad
4293,ᱤᱱᱰᱳᱱᱮᱥᱤᱭᱟ ᱨᱮᱭᱟᱜ ᱵᱚᱱᱚᱫᱚᱞ ᱨᱮᱭᱟᱜ ᱦᱟᱨ ᱤᱧ ᱢᱤᱫ ᱴᱟᱠᱟ ᱵᱟᱫᱟᱞ ᱛᱮ ᱟᱭᱢᱟ ᱛᱷᱟᱹᱱᱤᱛ ᱠᱟᱹᱣᱰᱤᱧ ᱧᱟᱢ  ᱠᱮᱫᱟ ᱟᱨ ᱤᱧ ᱟᱹᱰᱤ ᱱᱟᱯᱟᱭᱤᱧ ᱟᱹᱭᱠᱟᱹᱣ ᱠᱮᱫᱟ ᱾,Santali,happy
5609,مےٚ چھ افسوس ز میون پسندیدٕ ٹیم چھنہٕ از جان گنٛدان۔,Kashmiri,sad
11303,ꯑꯦ. ꯑꯥꯏ. ꯁꯣꯐꯠꯋꯦꯌꯔꯒꯤ ꯈꯨꯠꯊꯥꯡꯗ ꯑꯩꯍꯥꯛꯀꯤ ꯋꯥꯍꯪꯁꯤꯡꯒꯤ ꯑꯀꯛꯅꯕ ꯄꯥꯎꯈꯨꯝꯁꯤꯡ ꯐꯪꯕꯗ ꯑꯩ ꯉꯛꯈꯤ꯫,Manipuri,surprise
1937,بطور فوڈ کریٹک، بہٕ چھس نٔوس ریسٹورینٹس منز کھین کس مزس متعلق فکر مند۔ باورچی یس ما آسن کینٛہہ قدم مشتھ گمتۍ۔,Kashmiri,fear
2206,روتلۍ وٲرانہ چھِ بے سۄکھ آسنچ جاے، نا دیدٕ یِنہٕ وٲلۍ  مخلوُق چھِ ژھاین منز ژھِپِتھ باسان۔,Kashmiri,fear
8447,ᱤᱧᱫᱚ ᱛᱤᱨᱞᱟᱹ ᱰᱨᱟᱭᱵᱷᱤᱝ ᱢᱟᱪᱮᱛᱟᱱᱤ ᱥᱟᱞᱟᱜ ᱤᱧ ᱠᱨᱚᱥ ᱮᱫᱟ ᱡᱮ ᱩᱱᱤ ᱫᱚ ᱤᱧᱟᱹᱜ ᱦᱩᱲᱟᱹᱜ ᱠᱚ ᱥᱟᱞᱟᱜ ᱤᱧ ᱜᱚᱲᱚ ᱞᱟᱹᱜᱤᱫ ᱫᱚ ᱡᱚᱛᱷᱮᱥᱴᱚ ᱵᱟᱭ ᱫᱷᱳᱨᱡᱳᱥᱤᱞ ᱜᱮᱭᱟ ᱾,Santali,anger
3781,پھل ژندر زوُنہِ گامہٕ كین ہٗند بامبرِتھ وٗچھٗن اوس پرون خوف ہاوان ۔,Kashmiri,fear
9427,ꯑꯗꯣꯝꯒꯤ ꯖꯒꯣꯏꯒꯤ ꯁ꯭ꯀꯨꯜ ꯑꯁꯤꯗ ꯑꯩꯍꯥꯛꯀꯤ ꯑꯉꯥꯡ ꯑꯁꯤꯅ ꯖꯒꯣꯏ ꯇꯝꯕꯗ ꯆꯪꯒꯗꯕ ꯁꯦꯟꯐꯝ ꯑꯗꯨ ꯑꯩꯍꯥꯛꯅ ꯄꯨꯕ ꯉꯝꯗꯦ ꯍꯥꯏꯕꯁꯤ ꯈꯪꯕꯗ ꯀꯔꯤꯒꯤ ꯌꯥꯝꯅ ꯂꯨꯔꯤꯕꯒꯦ? ꯁ꯭ꯀꯨꯜ ꯑꯁꯤꯅ ꯖꯒꯣꯏꯒꯤ ꯍꯩꯁꯤꯡꯕ ꯑꯁꯤ ꯁꯦꯟꯗꯥꯟ ꯂꯝꯕꯤꯗ ꯆꯠꯊꯔꯕꯒꯨꯝ ꯇꯧꯢ꯫,Manipuri,disgust
2942,ᱤᱧ ᱥᱟᱱᱜᱞᱟᱥ ᱦᱟᱴ ᱨᱮ ᱨᱮᱵᱟᱱ ᱵᱨᱮᱱᱰ ᱦᱚᱛᱮᱛᱮ ᱥᱟᱢᱟᱝ ᱠᱟᱱ ᱟᱭᱢᱟ ᱞᱮᱠᱟᱱ ᱥᱴᱟᱭᱤᱞ ᱨᱮᱭᱟᱜ  ᱧᱮᱞ ᱠᱟᱛᱮᱧ ᱦᱟᱦᱟᱲᱟ ᱟᱠᱟᱱᱟ ᱾,Santali,surprise
3053,"ᱤᱧ ᱫᱚ ᱧᱩᱛ, ᱚᱛ ᱞᱟᱛᱟᱨ ᱨᱮ ᱢᱮᱱᱟᱜ ᱰᱷᱚᱸᱰᱚᱨ ᱨᱮ ᱯᱷᱮᱰ ᱦᱮᱡᱽ ᱥᱟᱶ ᱥᱟᱶᱛᱮ ᱠᱞᱟᱥᱴᱨᱳᱯᱷᱳᱵᱤᱭᱟ ᱟᱨ ᱥᱚᱱᱛᱟᱨᱟᱥ ᱨᱮᱭᱟᱜ ᱟᱹᱱᱟᱹᱭᱠᱟᱹᱣ ᱤᱧᱮ ᱢᱚᱸᱜᱚᱱ ᱞᱮᱫᱤᱧᱟ ᱾",Santali,fear
6483,اگر بہٕ مقدمہٕ ہارٕ، بہٕ گژھہٕ تباہ۔,Kashmiri,fear
5048,بہٕ چھس سانِہ ہوم ورک کِہ مقدارٕ سٔتۍ ہناہ گۄبیومت محسوس کران۔,Kashmiri,fear
5593,مےٚ پھچییہ رگ ییٚلہ مےٚ بجلی بورڈٕکۍ کارکن زمین پیٹھٕ پَنژہَ فُٹ ہیوٚر أکس پلیٹ فارمس پیٹھ احتیاط سان پکنان وٕچھ,Kashmiri,fear
6971,ᱪᱚᱞᱚᱛ ᱪᱤᱛᱟᱹᱨ ᱫᱚ ᱟᱹᱰᱤ ᱢᱚᱡ ᱦᱩᱭ ᱞᱮᱱ ᱨᱮᱦᱚᱸ ᱤᱧ ᱟᱹᱰᱤ ᱵᱟᱹᱲᱤᱡᱽᱤᱧ ᱟᱹᱭᱠᱟᱹᱣ ᱮᱫᱟ ᱚᱡᱮ ᱫᱚ ᱩᱝᱠᱩ ᱫᱚ ᱢᱩᱪᱟᱹᱫ ᱫᱷᱟᱹᱵᱤᱡᱛᱮ ᱤᱧᱨᱮᱱ ᱠᱩᱥᱤᱭᱟᱱ ᱯᱟᱴᱷᱚᱠᱤᱭᱟᱹ ᱠᱚ ᱜᱚᱡ ᱠᱮᱫᱟᱭᱟ ᱾,Santali,sad
2141,"ᱦᱟᱭ ᱚᱸᱰᱮ ! ᱤᱧᱟᱹᱜ ᱜᱟᱹᱰᱤ  ᱨᱮ ᱢᱤᱫᱴᱟᱝ ᱥᱠᱨᱮᱯ ᱢᱮᱱᱟᱜᱼᱟ, ᱟᱨ ᱤᱧᱤᱧ ᱜᱩᱱᱟᱹᱱᱚᱜ ᱠᱟᱱ ᱛᱟᱸᱦᱮ ᱠᱟᱱᱟ ᱡᱮ ᱟᱢ ᱤᱧ ᱞᱟᱹᱜᱤᱫ ᱱᱚᱶᱟᱢ ᱴᱷᱤᱠ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ ᱥᱮ ᱵᱟᱝ ᱾",Santali,surprise
1469,ژٕ لوگُتھ  واریاہ کال نٔوس کلاینٛٹس خٲطرٕ  پیشکش وٕچھنس تہٕ ٹھیک کرنس۔ ژٕ چھکھ ہمیشہ یی کران۔,Kashmiri,disgust
5599,ꯅꯈꯣꯏꯅ ꯑꯩꯉꯣꯟꯗ ꯍꯥꯏꯔꯤꯕ ꯇꯣꯉꯥꯟ ꯇꯣꯉꯥꯟꯕ ꯋꯥꯔꯤ ꯄꯨꯝꯅꯃꯛ ꯑꯁꯤꯅ ꯑꯩꯍꯥꯛ ꯋꯥꯔꯦ꯫,Manipuri,disgust
5011,ꯔꯦꯁꯇꯨꯔꯦꯟꯠ ꯑꯗꯨ ꯅꯥꯟꯗꯦ ꯑꯃꯁꯨꯡ ꯑꯩꯍꯥꯛꯅ ꯈꯔꯃꯤ ꯈꯔ ꯀꯣꯏꯆꯦꯟ ꯆꯦꯟꯕ ꯎꯈꯤ꯫,Manipuri,disgust
10669,ᱤᱧ ᱦᱟᱦᱟᱲᱟᱜ ᱞᱤᱱᱟᱹᱧ ᱡᱚᱠᱷᱮᱱ ᱟᱢ ᱱᱚᱨᱚᱢ ᱨᱚᱲᱟᱱ ᱢᱚᱱᱮ ᱠᱟᱛᱮᱜ   ᱟᱹᱭᱩᱨᱤᱭᱟᱹ ᱫᱚᱞ ᱥᱟᱞᱟᱜ ᱥᱟᱭᱜᱟᱫ  ᱥᱟᱹᱦᱤᱡ ᱠᱟᱛᱷᱟᱢ ᱨᱚᱲ ᱞᱮᱫᱟ ᱾,Santali,surprise
9641,ᱡᱚᱠᱷᱚᱱ ᱤᱧ ᱠᱚᱵᱚᱨ ᱠᱷᱚᱱᱟᱜ ᱢᱟᱭᱟᱢ ᱠᱮᱴᱮᱡᱚᱜ ᱞᱮᱠᱟᱱ ᱪᱮᱪᱮᱣ ᱤᱧ ᱟᱸᱡᱚᱢ ᱠᱮᱫᱟ ᱤᱧᱟᱜ ᱢᱟᱢᱟᱢ ᱨᱮᱭᱟᱲ ᱩᱛᱟᱹᱨ ᱮᱱᱟ ᱾,Santali,fear
10170,ییٚلہ پرٛیتھ ریتہٕ سوداہ انٛنٕچ کتھ چھ وۄتھان، بہٕ چھس بےٚ فکر آسان تکیاز ہمسایہٕ دکان چھ تم مٔشراونہٕ ورٲے مےٚ گرِ ترٛاوناوان۔,Kashmiri,happy
7454,"ᱤᱧ ᱫᱚ ᱩᱠᱤᱞ ᱴᱷᱮᱱᱤᱧ ᱪᱟᱞᱟᱣ ᱞᱮᱱᱟ, ᱩᱱᱠᱩᱣᱟᱜ ᱟᱹᱱ ᱥᱟᱛᱟᱢ ᱨᱮ ᱫᱤᱥᱦᱩᱫᱤᱥ ᱟᱨ ᱜᱚᱲᱚᱧ ᱠᱷᱚᱡ ᱞᱮᱫᱟ, ᱢᱮᱱᱠᱷᱟᱱ ᱡᱟᱦᱟᱱ ᱞᱟᱵᱷ ᱵᱟᱝ ᱦᱩᱭ ᱞᱮᱱᱟ !",Santali,sad
8719,"ᱥᱟᱹᱢᱩᱫ ᱨᱮᱭᱟᱜ ᱧᱩᱛᱟᱹᱛ, ᱵᱚᱛᱚᱨᱟᱱ ᱠᱷᱟᱸᱫᱨᱤᱝ ᱫᱚ ᱡᱤᱣᱟᱹᱞᱤ ᱠᱚᱭ ᱫᱟᱱᱟᱝ ᱠᱟᱠᱚᱣᱟᱭ ᱡᱟᱦᱟᱸ ᱫᱚ ᱟᱢᱟᱜ ᱵᱚᱛᱚᱨᱮ ᱥᱤᱨᱡᱟᱹᱣ ᱛᱟᱢᱟ ᱾",Santali,fear
6857,"ꯃꯗꯨ ꯅꯤꯡꯕ ꯀꯥꯏꯍꯜꯂꯤ, ꯁꯦꯝꯗꯣꯛ ꯁꯦꯝꯖꯤꯟꯒꯤ ꯑꯋꯥꯕ ꯌꯥꯎꯗꯅ ꯑꯩꯒꯤ ꯇꯉꯥꯏꯐꯗꯕꯁꯤꯡꯒ ꯆꯨꯅꯕ ꯃꯒꯨꯟ ꯂꯩꯕ ꯐꯔꯅꯤꯆꯔ ꯐꯪꯒꯅꯤ ꯍꯥꯏꯅ ꯑꯩ ꯅꯤꯡꯂꯝꯃꯤ ꯫",Manipuri,sad
5723,سی ای او ہكہِ  پیشکشن كو٘ر میو٘ن  دۄہ روشن ۔,Kashmiri,happy
6335,"ᱢᱟᱨᱮᱭᱟᱜ, ᱠᱨᱤᱠᱤᱝ ᱯᱷᱞᱳᱨᱵᱳᱨᱰ ᱠᱚ ᱡᱚᱛᱚ ᱫᱷᱟᱯᱨᱮ ᱜᱚᱸᱫᱽᱨᱟᱜᱼᱟ ᱡᱟᱦᱟᱸ ᱫᱚ ᱟᱢᱟᱜ ᱚᱲᱟᱜ ᱨᱮ ᱟᱢᱜᱮ ᱠᱩᱢᱵᱲᱩ ᱞᱮᱠᱟᱢ ᱟᱹᱭᱠᱟᱹᱣᱼᱟ ᱾",Santali,fear
5254,ᱢᱟᱲᱟᱝ ᱥᱮᱫ ᱪᱮᱫ ᱦᱩᱭᱩᱜᱼᱟ ᱚᱱᱟ ᱨᱮᱭᱟᱜ ᱟᱥᱟ ᱤᱧᱟᱹᱜ ᱞᱟᱡᱽ ᱪᱤᱱᱛᱟᱹᱛᱮᱭ ᱯᱮᱨᱮᱭ ᱠᱮᱫᱟ ᱾,Santali,fear
10605,مےٚ چھ باسان زِ بہٕ ہیکہٕ نہٕ کامِہ ہُند بار ویترِتھ  تکیازِ یِہ چھٗ کلاسس منٛز پرٮ۪تھ دۄہ  جمع گژھان ۔,Kashmiri,fear
6728,ییٚلہ بہٕ سایکل دکانس منٛز تمن بایکن ہنٛد قۭمت یمن منٛز مےٚ دلچسپی چھےٚ ، وٗچھِتھ چھٗ مے٘ دِل راوان ۔ فروخت کرن وول چھٖنہٕ کانٛہہ رعایت دِوان ۔,Kashmiri,sad
10677,"ᱥᱮᱹᱨᱮᱹᱧ ᱨᱢᱟᱪᱮᱫ ᱟᱹᱱᱟᱹᱨᱤ ᱵᱟᱵᱚᱫᱛᱮ ᱟᱹᱰᱤ ᱠᱷᱟᱥᱼᱮ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ, ᱟᱨ ᱤᱧᱤᱧ ᱵᱚᱛᱚᱨ ᱞᱮᱱᱟ ᱡᱮ ᱡᱩᱣᱟᱹᱱ ᱨᱟᱲᱟᱫᱩᱜ ᱯᱟᱹᱴᱷᱩᱣᱟᱹ ᱵᱚᱫᱚᱞ ᱵᱟᱝ ᱫᱟᱲᱮᱭᱟᱜ ᱠᱷᱟᱱ ᱢᱤᱫᱴᱟᱝ ᱱᱟᱯᱟᱭ ᱢᱟᱪᱮᱫᱼᱮ ᱟᱫᱮᱭᱟ ᱾",Santali,fear
8479,ꯇꯦꯔꯦꯁꯇꯒꯤ ꯑꯩꯒꯤ ꯄꯥꯝꯕꯤꯁꯤꯡ ꯂꯧꯊꯣꯛꯅꯕ ꯑꯩꯉꯣꯟꯗ ꯍꯥꯏꯔꯤꯕ ꯅꯍꯥꯛꯁꯤ ꯀꯅꯅꯣ? ꯅꯪ ꯅꯣꯔꯣꯛꯇ ꯆꯠꯄ ꯌꯥꯔꯒꯅꯤ?,Manipuri,anger
7557,بہٕ چھٗس مٗمکنہٕ منفی جٲیزن تہٕ درجہ بندی مٗتعلق فِکر مند، یوسہٕ اسہِ گراك اكہِ مخصوص   خراب بیچكۍ نیبر پتاہ لگنہٕ پتہٕ  آن لاین دِن َ ۔,Kashmiri,fear
3996,"ꯏꯆꯝ ꯆꯝꯅ ꯁꯦꯝꯗꯣꯛꯄ ꯑꯁꯤꯒꯤꯗꯃꯛ ꯅꯍꯥꯛꯅ ꯑꯍꯦꯟꯕ ꯁꯦꯟ ꯂꯧꯕ ꯑꯁꯤꯗ ꯑꯩꯍꯥꯛ ꯌꯥꯝꯅ ꯉꯛꯏ, ꯌꯥꯝꯅ ꯁꯥꯎꯅꯤꯡꯢ꯫",Manipuri,anger
10022,بہٕ چھس لایف سٕٹایل سٹورس منٛز دٔستیاب مختٔلف عتر وٗچھِتھ  خوش۔,Kashmiri,surprise
5378,بہٕ چھٗس تِمن  ایونٹ مینیجرن سۭتۍ  ملاقات کرنس خلاف یم صرف بنیٲدی خدمات چھ پیش کران تہٕ پیچیدٕ تفصیلن منٛز چھ نہٕ گژھان یم تقریبس  خاص  بناوان چھِ  ۔,Kashmiri,disgust
8570,ꯑꯩꯈꯣꯏꯒꯤ ꯑꯦꯄꯥꯔꯠꯃꯦꯟꯠ ꯀꯝꯄ꯭ꯂꯦꯛꯁꯇ ꯂꯩꯕ ꯑꯃꯣꯠ ꯑꯀꯥꯏ ꯍꯨꯟꯗꯣꯛꯅꯕ ꯀꯣꯟ ꯑꯗꯨ ꯄꯥꯊꯔꯦ ꯑꯃꯁꯨꯡ ꯃꯅꯝ ꯅꯝꯊꯤꯔꯦ ꯑꯃꯁꯨꯡ ꯃꯗꯨꯒꯤ ꯃꯅꯝ ꯑꯗꯨ ꯂꯥꯛꯂꯤꯕ ꯃꯤꯑꯣꯏꯁꯤꯡꯒꯤꯗꯃꯛꯇ ꯍꯪꯒꯣꯏꯅꯤꯡꯉꯥꯏ ꯑꯣꯏ꯫,Manipuri,disgust
133,"ꯃꯤꯁꯤꯡꯅ ꯑꯔꯥꯟꯕ ꯃꯋꯣꯡꯗ ꯁꯦꯟ ꯇꯥꯟꯕ ꯑꯃꯁꯨꯡ ꯃꯗꯨ ꯈꯪꯂꯛꯂꯕ ꯃꯇꯝꯗ, ꯃꯈꯣꯏꯒꯤ ꯑꯔꯥꯟꯕ ꯊꯕꯛꯁꯤꯡꯅ ꯃꯔꯝ ꯑꯣꯏꯗꯨꯅ ꯑꯋꯥꯕ ꯃꯥꯌꯣꯛꯅꯈꯤꯕ ꯃꯈꯣꯏꯒꯤ ꯏꯃꯨꯡ ꯃꯅꯨꯡꯒꯤ ꯃꯤꯑꯣꯏꯁꯤꯡꯒꯤꯗꯃꯛ ꯑꯩꯍꯥꯛꯅ ꯅꯨꯡꯁꯤꯕꯤꯕ ꯄꯣꯛꯏ ꯫",Manipuri,sad
6365,"ᱵᱷᱟᱨᱚᱛ ᱨᱮ ᱤ ᱟᱨ ᱰᱟᱠᱛᱟᱨ ᱠᱚᱣᱟᱜ ᱦᱩᱱᱟᱹᱨ ᱥᱟᱣᱴᱮ ᱩᱯᱨᱩᱢ ᱛᱟᱭᱚᱢ, ᱤᱧ ᱛᱚᱠᱷᱚᱱᱤᱧ ᱨᱟᱹᱜᱤᱭᱮᱱᱟ ᱤᱭᱩ ᱨᱮᱭᱟᱜ ᱠᱮ ᱤ ᱟᱨ ᱰᱟᱠᱛᱟᱨ ᱢᱤᱫ ᱴᱟᱲᱟᱝ ᱨᱮ ᱵᱟᱹᱲᱛᱤ ᱠᱷᱚᱱ ᱵᱟᱹᱲᱛᱤ ᱢᱩᱥᱠᱤᱞᱛᱮ ᱒ᱭᱟ ᱨᱩᱜᱤ ᱠᱚ ᱪᱤᱠᱤᱛᱥᱟ ᱠᱚᱣᱟ ᱾",Santali,disgust
11939,"ᱤᱧᱫᱚ ᱯᱮᱭᱨᱤ ᱠᱚᱨᱱᱟᱨ ᱵᱟᱵᱚᱫᱛᱮ ᱥᱟᱹᱨᱤᱜᱮᱧ ᱵᱷᱟᱵᱽᱱᱟ ᱞᱮᱱᱟ ᱾ ᱚᱸᱰᱮ ᱯᱟᱨᱠᱤᱝ ᱯᱟᱧᱡᱟᱭ ᱨᱮᱭᱟᱜ ᱨᱤᱠᱟᱹ ᱫᱚᱵᱚᱦᱚᱜ ᱦᱟᱹᱥᱩ ᱮᱛᱚᱦᱚᱵ ᱠᱟᱱᱟ, ᱟᱨ ᱱᱚᱶᱟᱫᱚ ᱧᱤᱫᱟᱹᱦᱚᱸ ᱵᱟᱝ ᱨᱩᱠᱷᱤᱭᱟᱹᱣᱟ ᱾",Santali,anger
2953,ᱫᱟᱭᱟ ᱠᱟᱛᱮ ᱜᱳᱰᱟᱣᱩᱱ ᱨᱮ ᱟᱞᱚᱢ ᱠᱩᱞᱤᱧᱟ ᱾ ᱚᱸᱰᱮ ᱫᱚ ᱧᱩᱛ ᱜᱮᱭᱟ ᱾,Santali,fear
11655,"ᱤᱧ ᱫᱚ ᱵᱟᱹᱧ ᱯᱟᱛᱭᱟᱹᱣ ᱫᱟᱲᱮᱭᱟᱜ ᱠᱟᱱᱟ ᱡᱮ, ᱤᱧᱟᱹᱜ ᱥᱮᱠᱮᱱᱰ ᱦᱮᱱᱰ ᱯᱚᱛᱚᱵ ᱞᱟᱹᱜᱤᱫ ᱯᱚᱛᱚᱵ ᱟᱹᱠᱷᱨᱤᱧᱤᱡ ᱡᱟᱦᱟᱸ ᱜᱚᱱᱚᱝ ᱮ ᱤᱢᱟᱹᱧᱟᱹ, ᱚᱱᱟ ᱡᱚᱛᱷᱟᱛ ᱦᱩᱭᱩᱜᱼᱟ ᱥᱮ ᱵᱟᱝ ᱟᱨ ᱱᱚᱶᱟ ᱠᱷᱟᱹᱛᱤᱨᱛᱮ ᱤᱧ ᱚᱱᱟ ᱟᱹᱠᱷᱨᱤᱧ ᱞᱟᱹᱜᱤᱫ ᱤᱧ ᱟᱹᱦᱤᱵᱷᱟᱹᱵᱤᱜ ᱠᱟᱱᱟ ᱾",Santali,fear
